ep_id,title,season,ep_num,air_date,description,imdb_rate,show_id
4289564,Staring at the End,11,13,26 Feb 2015,"The hospital doctors become fascinated with Dr. Herman's case when Amelia gives a lecture detailing the intricacies of the surgery. Arizona and Herman continue to bond over the amount of cases they are trying to complete before the big surgery. Meanwhile, Bailey brings them a case of a pregnant woman who is close to her heart.",8.3,413573
4472386,The Distance,11,14,05 Mar 2015,"The moment of truth has arrived. Amelia begins the daunting surgery to remove Dr. Herman's tumor. Meanwhile, Arizona takes the lead on a case that means a lot to Dr. Bailey.",8.9,413573
4465020,I Feel the Earth Move,11,15,12 Mar 2015,An earthquake hits and the whole staff treats people who're affected by it. Callie and Maggie are treating a 70 year old woman who's hip was injured in the earthquake but actually was injured while having sex. Callie thinks she can fix her hip but Maggie doesn't think her heart can take it so they try to find another way because the woman doesn't want the sex to end. Which makes Maggie reconsider starting a relationship. Meredith treats a group of people who were injured while on vacation. They consist of a man and his daughter and his girlfriend and her son. The daughter doesn't like it because she doesn't like the girlfriend. Jackson wants Ben to join him in surgery and they talk about what's bothering him and driving a wedge between him and Miranda. And a girl calls the hospital and says she and her mother are trapped because of the earthquake and her mother is not breathing. It'll be some time before someone can get to her so Owen tries to talk to her and tell her what she has to do to keep her mother alive.—rcs0411@yahoo.com,7.8,413573
4432504,Don't Dream It's Over,11,16,19 Mar 2015,"A patient's condition sparks a conversation between Richard and Maggie about Alzheimer's disease; April and Jackson struggle to return to their normal lives and Arizona is faced with the reality that Callie is moving on. Meanwhile, Meredith reveals her biggest fears about Derek.",8.0,413573
4491624,With or Without You,11,17,26 Mar 2015,"Rattled by recent events, Meredith tries to decide what to do about Derek; Owen is stunned when his mother is admitted to the hospital.",7.8,413573
4491626,When I Grow Up,11,18,02 Apr 2015,"A group of children visit the hospital on a field trip and observe two injured cops rushed into the emergency room. Meanwhile, Stephanie develops a crush on one of the chaperones, and Amelia's forced to confront her feelings about Owen.",8.0,413573
4516146,Crazy Love,11,19,09 Apr 2015,"Upon realizing that Owen and Amelia have been seeing each other behind her back, Meredith comes down hard on her sister-in-law causing Amelia to rethink things. Meanwhile, Catherine springs into action when a man is brought into the hospital after his wife seeks revenge on his cheating ways.",7.5,413573
4521154,One Flight Down,11,20,16 Apr 2015,"A small plane crash results in multiple casualties, bringing back terrible memories.",7.8,413573
4599534,How to Save a Life,11,21,23 Apr 2015,Derek witnesses a horrible car crash and jumps in to save lives.,5.6,413573
4599536,She's Leaving Home: Part 1,11,22,30 Apr 2015,"Meredith reveals the news of Derek's death at the hospital, with everyone taking it hard except Amelia, who hides behind morbid jokes about her brother being dead. After the funeral, Meredith goes AWOL after leaving a note. Bailey and Ben discuss their different opinions about extraordinary measures if anything happens to them. Catherine rejects Richard's proposal before he can even ask her. Dan, Callie's chief of police one-time date, is admitted to the hospital after an accident. Owen and April go overseas for a planned three-month military surgical training program, but April keeps extending her leave despite Jackson's pleas for her to come home. Jackson and Jo work on a pair of burn victims who bond over their circumstances.—Meredith",7.2,413573
7043038,She's Leaving Home: Part 2,11,23,30 Apr 2015,"Months after Derek's funeral, Amelia struggles with her emotions; April plans on returning; and a part of Derek continues to grow in Meredith's life.",7.9,413573
4620044,Time Stops,11,24,07 May 2015,"Amelia is angry at Meredith for pulling the plug on Derek and not telling her about him dying because she thinks she could have done something and she didn't get a chance to say good bye to him. A tunnel collapsed trapping many people. A man is jammed in his car due to the accident while his wife is taken to the hospital in labor about to give birth to their son. She was saved by a passerby saying he was a doctor but he was one of the new interns at the hospital. In the end they decided that the man jammed in the car had a small chance of survival so they decide to cut him out risking extreme blood loss, however April decides to bring the car closer to the hospital so he had a better chance of survival.",8.1,413573
4638176,You're My Home,11,25,14 May 2015,"The doctors try to save the man who's pinned in his car, whom they couldn't help in the field so April brought him to the hospital. And the man's girlfriend just gave birth and she's still hanging by a thread. Pierce is preoccupied with something. Edwards is tired of being the one who has to take care of the new interns. Bailey awaits to see if she's going to be the new Chief. Richard and Catherine's wedding is still uncertain. Jo is not happy with Alex because he's making a decision without asking her.—rcs0411@yahoo.com",8.2,413573
4668450,Sledgehammer,12,1,24 Sep 2015,"The doctors from Grey Sloan Memorial Hospital spring into action to save the lives of two girls with a powerful story. Meanwhile, Meredith tries to cope with the fact that Amelia is now living with her, and Jackson prepares for April's return back to Seattle.",8.1,413573
5058602,Walking Tall,12,2,01 Oct 2015,"The pressure is on as a determined Bailey tackles her first day as Chief; meanwhile, April's marriage is in jeopardy and she finds herself unable to address her problems; Meredith struggles to juggle all her responsibilities and Amelia works to define her relationship with Owen.",7.8,413573
5085600,I Choose You,12,3,08 Oct 2015,"When Maggie gets an invitation to her ex-boyfriend's wedding, she starts to reevaluate her choices.",8.1,413573
5093170,Old Time Rock and Roll,12,4,15 Oct 2015,Owen suggests the interns learn about breaking bad news to patients' families.,8.4,413573
5134958,Guess Who's Coming to Dinner,12,5,22 Oct 2015,"Maggie leaves her dinner party and races to the hospital, so April takes over the cooking duties in an attempt to avoid Jackson. Meanwhile, Arizona is extremely anxious about meeting Callie's new girlfriend, who happens to be a familiar face in Meredith's life.",8.9,413573
5060714,The Me Nobody Knows,12,6,05 Nov 2015,"A transfer resident arrives at the hospital. Meanwhile, Richard wants his relationship with Maggie to evolve; gossip follows a patient who mistakenly sent his sex tape to his congregation; and April presents a case involving a boy from the Middle East.",7.8,413573
5134980,Something Against You,12,7,12 Nov 2015,"A high-stakes case is tackled by a team of doctors, and the atmosphere grows tense. Meanwhile, Bailey pressures Ben to evict their roommate; and Arizona enthusiastically reenters the dating scene with a new wingman.",7.7,413573
5109306,Things We Lost in the Fire,12,8,19 Nov 2015,"While everyone at the hospital wonders what's up between Owen and Riggs, there's a fire and people who were injured are brought to the hospital including firemen and Bailey is worried that she might not be able to handle it. Owen refuses to talk to Amelia about Riggs. His mother comes because her new beau is a fireman and was among the injured and Riggs is operating on him. Bailey treats a fireman who doesn't want to be treated. Things between Alex and Jo get tense. After Jackson and April spent night together, they try avoid each other till they figure out what it is.—rcs0411@yahoo.com",8.3,413573
5134994,The Sound of Silence,12,9,11 Feb 2016,"Meredith is attacked by a patient, and Penny finds her injured. The staff of Grey Sloan Memorial is standing by Meredith trying to save her life.",9.2,413573
5174364,All I Want Is You,12,10,18 Feb 2016,"As the hospital deals with Meredith's trauma, Callie and Maggie perform a risky, experimental surgery on Alex's 15-year-old patient against his professional opinion. Meanwhile, Owen and Nathan are still at odds with each other, and Maggie and Andrew's relationship continues to develop.—Sean Joye",8.1,413573
5470704,Unbreak My Heart,12,11,25 Feb 2016,"Flashbacks reveal the evolution of April and Jackson's relationship, beginning with their initial meeting, and the years-long process of one of Jackson's patients. Also, April finds out something life changing.",7.1,413573
5479956,My Next Life,12,12,03 Mar 2016,"A girl comes to the hospital looking for Dr. Sheppard, so Amelia goes to her but she's looking for Derek. Meredith shows up and recognizes her as her first patient when she began and she and Derek operated on her. She says they fouled up. Amelia checks her out and says her current problem has nothing to do with what happened to her before. Amelia tells Meredtih to go and she checks on her patient whom she's been treating for cancer. Her patient appears to be clean so she's ff to call someone when Meredith sees something, so they check it out. Eventually when they try to make an incision she bleeds profusely so she calls Riggs who wants to operate but Meredith wants to wait and she if she can treat it by herself. Eventually the bleeding doesn't stop so they have to operate, they tell her to call the person she's planning to call now because she might not make it. De Lucca is assigned to Webber and he's putting him through the wringer, making him wonder if he's aware of him and Maggie. Jo talks to Alex about the ring; whether if he should keep it.—rcs0411@yahoo.com",8.1,413573
